data	type	q	k	i	l	Tani	Fmeasure	filesizeA	filesizeB	meanentropy	meanengrams	sdgrams	skew	ginicoefficient	ginicoefficientqgrams	errorestimation	hammingweight	uniqueness	sduniqueness	meanmissing	missingamount	uniquepatternsA	uniquepatternsB	m	u
NC Voter	CLK	3	20	1	500	0.9	0.927422030550132	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	169.89257	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	21	1	500	0.9	0.927180459136823	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	175.74803	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	22	1	500	0.9	0.927206955903272	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	182.53388	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	23	1	500	0.9	0.927294104258443	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	188.97784	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	24	1	500	0.9	0.92712490423653	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	195.75405	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	25	1	500	0.9	0.926239820422374	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	201.26347	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	26	1	500	0.9	0.926457966645285	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	207.84459	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	27	1	500	0.9	0.926427449925604	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	213.22043	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	28	1	500	0.9	0.926406004349319	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	218.97946	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	29	1	500	0.9	0.926474014640284	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	225.42222	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	30	1	500	0.9	0.925700664321287	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	230.47501	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	31	1	500	0.9	0.925509203378224	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	235.62023	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	32	1	500	0.9	0.92552975154571	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	240.98188	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	33	1	500	0.9	0.925765233510529	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	246.17016	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	34	1	500	0.9	0.924887865455125	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	250.96084	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	35	1	500	0.9	0.925447089169798	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	256.89731	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	36	1	500	0.9	0.92471510676965	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	262.41489	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	37	1	500	0.9	0.924148207247298	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	266.37002	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	38	1	500	0.9	0.923728495013599	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	270.81353	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	39	1	500	0.9	0.924356629534678	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	275.31926	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	3	40	1	500	0.9	0.923596298326275	50000	50000	0.926136475743639	17.43308	2.24239654843777	17.3023816215303	0.627814020064006	0.833998639862021	171	279.75931	0.998585061461962	0.0101145000361347	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	1	1	500	0.9	0.927198460171272	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	7.43391	0.999823698279462	0.00408254867932626	0	0	49876	49869	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	2	1	500	0.9	0.927215828428997	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	14.74038	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	3	1	500	0.9	0.927472627204728	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	21.93008	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	4	1	500	0.9	0.927393728445788	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	28.96917	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	5	1	500	0.9	0.927498383745094	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	35.95658	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	6	1	500	0.9	0.927512675210715	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	42.82739	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	7	1	500	0.9	0.927475434059845	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	49.50479	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	8	1	500	0.9	0.9275602045528	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	56.18179	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	9	1	500	0.9	0.927488314438108	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	62.65701	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	10	1	500	0.9	0.927396825440783	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	69.09693	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	11	1	500	0.9	0.927458656082703	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	75.50192	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	12	1	500	0.9	0.927432619844439	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	81.74357	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	13	1	500	0.9	0.927474303814997	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	87.74434	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	14	1	500	0.9	0.927363821567858	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	93.78325	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	15	1	500	0.9	0.927431224583997	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	99.62393	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	16	1	500	0.9	0.927289934966099	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	105.51008	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	17	1	500	0.9	0.927320169491525	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	111.26752	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	18	1	500	0.9	0.927335749803958	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	116.87546	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	19	1	500	0.9	0.927324295302013	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	122.29494	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	20	1	500	0.9	0.926946592920354	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	127.9227	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	21	1	500	0.9	0.927365981181246	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	133.17742	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	22	1	500	0.9	0.927316565712442	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	138.61516	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	23	1	500	0.9	0.927038041275106	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	143.90729	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	24	1	500	0.9	0.926767084916742	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	148.90385	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	25	1	500	0.9	0.92693520437536	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	154.01474	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	26	1	500	0.9	0.926647143646155	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	159.01736	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	27	1	500	0.9	0.926761262314704	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	163.73191	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	28	1	500	0.9	0.926993082767353	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	168.76816	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	29	1	500	0.9	0.926784582969131	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	173.6011	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	30	1	500	0.9	0.926597276741565	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	178.09921	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	31	1	500	0.9	0.926736371832023	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	182.77544	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	32	1	500	0.9	0.92684256462147	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	186.95481	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	33	1	500	0.9	0.926011751038869	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	191.87073	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	34	1	500	0.9	0.925618059468637	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	196.36703	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	35	1	500	0.9	0.926131916871314	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	200.56408	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	36	1	500	0.9	0.926162269243127	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	204.55924	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	37	1	500	0.9	0.924842783590119	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	209.01661	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	38	1	500	0.9	0.925240128205128	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	212.85608	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	39	1	500	0.9	0.92568982923419	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	216.98344	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
NC Voter	CLK	4	40	1	500	0.9	0.92518709265322	50000	50000	0.926136475743639	17.43308	2.24239654843777	24.329367463114	0.627814020064006	0.812579358755802	22	220.91677	0.999823698279462	0.00408254867932626	0	0	49881	49874	3.87502497529227e-05	0.999961249750247
